agent,step,skill_mean,skill_sem,external_return_mean,external_return_sem,learning_progress_mean,learning_progress_sem,easy_ratio_mean,easy_ratio_sem,challenge_ratio_mean,challenge_ratio_sem,noisy_tv_ratio_mean,noisy_tv_ratio_sem,treadmill_ratio_mean,treadmill_ratio_sem,impossible_ratio_mean,impossible_ratio_sem,meaningless_suffering_ratio_mean,meaningless_suffering_ratio_sem,boredom_rate_mean,boredom_rate_sem,challenge_appropriateness_error_mean,challenge_appropriateness_error_sem,mean_selected_challenge_difficulty_mean,mean_selected_challenge_difficulty_sem,total_damage_mean,total_damage_sem
difficulty,1100,0.16600970781842037,0.005947489655482607,63.833000000000055,4.938987256761166,0.08600970781842036,0.005947489655482607,0.021636363636363634,0.0011725769704203333,0.6848000000000001,0.044910097710541476,0.13543636363636363,0.03456614447308504,0.15812727272727276,0.03828071307799121,0.0,0.0,0.15812727272727276,0.03828071307799121,0.021636363636363634,0.0011725769704203333,0.3749159488277643,0.007057875195846996,0.5811585038816726,0.015551153455186352,0.0,0.0
difficulty,1200,0.17173733065447666,0.006344887306826345,69.20400000000008,5.24066747579323,0.09173733065447669,0.006344887306826345,0.021649999999999996,0.001153101408004889,0.6724000000000001,0.04480544134026743,0.14146666666666666,0.0350862604011063,0.16448333333333331,0.038631720147921204,0.0,0.0,0.16448333333333331,0.038631720147921204,0.021649999999999996,0.001153101408004889,0.37525364899462593,0.006839445082964232,0.5831989556172406,0.0151880491253828,0.0,0.0
difficulty,1300,0.1768051264457737,0.006673195888183062,74.2880000000001,5.5375909371996235,0.09680512644577367,0.006673195888183062,0.02161538461538462,0.0011686129905577284,0.6592769230769231,0.044553670357511586,0.14826153846153847,0.035507470907950506,0.17084615384615387,0.03895430799461352,0.0,0.0,0.17084615384615387,0.03895430799461352,0.02161538461538462,0.0011686129905577284,0.37594351234249557,0.006617294605189531,0.5856632024666104,0.014796491005836188,0.0,0.0
difficulty,1400,0.18180905005535564,0.0070260709736541015,78.20900000000009,5.570612337645373,0.10180905005535566,0.0070260709736541015,0.021442857142857142,0.001115468087647782,0.6474714285714286,0.044568588765404885,0.15471428571428572,0.03604717742648505,0.17637142857142854,0.03933769600985293,0.0,0.0,0.17637142857142854,0.03933769600985293,0.021442857142857142,0.001115468087647782,0.37662376219001764,0.006427330229306212,0.5888355186999774,0.014287815322024118,0.0,0.0
difficulty,1500,0.18673626879994273,0.00737608413211608,82.0110000000001,5.653591831025395,0.10673626879994275,0.00737608413211608,0.021213333333333334,0.00101645241413658,0.63668,0.044578149635705056,0.16054666666666667,0.0366057412941141,0.18156,0.039680833736029215,0.0,0.0,0.18156,0.039680833736029215,0.021213333333333334,0.00101645241413658,0.37711439524133356,0.006281038065760345,0.5919217297432209,0.01389434914380414,0.0,0.0
difficulty,1600,0.19145289655205544,0.00772598742641243,85.93400000000013,5.776969129788646,0.11145289655205541,0.007725987426412428,0.0209625,0.0009633278973200671,0.6256999999999999,0.04447399004830044,0.1667,0.037139715011325125,0.1866375,0.03998190315279386,0.0,0.0,0.1866375,0.03998190315279386,0.0209625,0.0009633278973200671,0.37747249607160177,0.00614564786628934,0.5945528130552072,0.013670899425822156,0.0,0.0
difficulty,1700,0.19643118659970052,0.008138243605500984,91.05700000000016,6.033755389642609,0.11643118659970048,0.008138243605500983,0.020858823529411766,0.0009273001678525368,0.6153058823529411,0.04431730249704243,0.17157647058823533,0.03761932291624596,0.19225882352941173,0.04029639975661725,0.0,0.0,0.19225882352941173,0.04029639975661725,0.020858823529411766,0.0009273001678525368,0.37760383823269494,0.00597400051384168,0.5954449666419377,0.013314176884701066,0.0,0.0
difficulty,1800,0.20137186343307756,0.008531939702457273,96.67800000000017,6.359238043177532,0.12137186343307758,0.008531939702457272,0.0207,0.0008690834956717216,0.6053333333333334,0.04403679546698715,0.17677777777777778,0.03803653545908737,0.1971888888888889,0.04051840441076071,0.0,0.0,0.1971888888888889,0.04051840441076071,0.0207,0.0008690834956717216,0.37741041462101504,0.0057800924644106,0.5952962567267339,0.01287754918393653,0.0,0.0
difficulty,1900,0.2059889266345691,0.00884183234590247,101.51700000000021,6.611740579438704,0.12598892663456912,0.008841832345902472,0.020515789473684213,0.0008186157341989823,0.5958736842105263,0.043526497907889414,0.18358947368421052,0.038216925160983926,0.200021052631579,0.04044455591302574,0.0,0.0,0.200021052631579,0.04044455591302574,0.020515789473684213,0.0008186157341989823,0.3776491439361749,0.0056481224425988935,0.5958163714307265,0.012498132859804913,0.0,0.0
difficulty,2000,0.2106827400258421,0.009098788069366676,106.20500000000021,6.948935794311962,0.13068274002584207,0.009098788069366676,0.02032,0.0007611430716430414,0.58814,0.042815251049701665,0.18922,0.03825469468321662,0.20232,0.040153312720733005,0.0,0.0,0.20232,0.040153312720733005,0.02032,0.0007611430716430414,0.37817089511310475,0.00550606231074078,0.5972498431789167,0.012349609463925446,0.0,0.0
difficulty,2100,0.21556797492602112,0.009259980479497847,112.08300000000023,7.439924238422719,0.13556797492602107,0.009259980479497847,0.020647619047619043,0.0007349155624226305,0.5814761904761905,0.04188398471131096,0.19441904761904763,0.03813392603048614,0.2034571428571428,0.03960882308543328,0.0,0.0,0.2034571428571428,0.03960882308543328,0.020647619047619043,0.0007349155624226305,0.3782784997012792,0.005434677029002594,0.5968505887573763,0.012455246979847082,0.0,0.0
difficulty,2200,0.22138919039787022,0.00929809910460933,117.60300000000025,7.4270971627754125,0.1413891903978702,0.00929809910460933,0.020472727272727274,0.0007006923785880418,0.5777909090909091,0.04089287250145358,0.19807272727272726,0.037674524584457164,0.20366363636363638,0.03899738869262898,0.0,0.0,0.20366363636363638,0.03899738869262898,0.020472727272727274,0.0007006923785880418,0.37694853242819676,0.005575391069118306,0.5953728356422061,0.012728153129877282,0.0,0.0
difficulty,2300,0.22798139276948054,0.009372845913319276,123.28400000000028,7.505424900615286,0.14798139276948055,0.009372845913319276,0.020408695652173913,0.0006733801596971696,0.5759565217391305,0.03989037918798366,0.20065217391304344,0.03723905623309474,0.20298260869565216,0.03826143221736811,0.0,0.0,0.20298260869565216,0.03826143221736811,0.020408695652173913,0.0006733801596971696,0.37563241718736107,0.005796638169288695,0.5942755388586933,0.013206862282677749,0.0,0.0
difficulty,2400,0.23434604400143694,0.009618929426417613,130.0640000000003,7.8796596891189985,0.15434604400143695,0.009618929426417613,0.02055833333333333,0.0007370009168745469,0.5731083333333333,0.0390101413677924,0.20367499999999997,0.03688385677103362,0.20265833333333336,0.037626281872981206,0.0,0.0,0.20265833333333336,0.037626281872981206,0.02055833333333333,0.0007370009168745469,0.37529667381185794,0.0056738428193884305,0.5942156155552639,0.013279645701698567,0.0,0.0
difficulty,2500,0.24071778940977268,0.009905905739373595,136.4330000000003,8.39656873675316,0.16071778940977263,0.009905905739373595,0.020552,0.0007202620838193241,0.570368,0.03817209895048626,0.20639200000000002,0.036629968308554604,0.20268799999999998,0.037085217764670886,0.0,0.0,0.20268799999999998,0.037085217764670886,0.020552,0.0007202620838193241,0.3752778131638638,0.005471508927179229,0.5958712312122048,0.01303709782164445,0.0,0.0
difficulty,2600,0.24660946207213694,0.010127876290506621,142.2730000000003,8.76449484090934,0.16660946207213695,0.010127876290506621,0.020438461538461537,0.000710982217132138,0.5674000000000001,0.03740412299276468,0.2093538461538462,0.03640859916924809,0.2028076923076923,0.03664390016954131,0.0,0.0,0.2028076923076923,0.03664390016954131,0.020438461538461537,0.000710982217132138,0.3750757057027242,0.005436610765044574,0.5981106245575336,0.012883930858593852,0.0,0.0
difficulty,2700,0.25254136775656166,0.010366129764236084,149.1480000000003,9.341398964408087,0.1725413677565616,0.010366129764236084,0.020244444444444447,0.0006843714397297031,0.5651407407407408,0.03670408413241098,0.21177777777777776,0.03622968265245835,0.202837037037037,0.0362457074296291,0.0,0.0,0.202837037037037,0.0362457074296291,0.020244444444444447,0.0006843714397297031,0.3751100383781372,0.005392899093140972,0.5998622461098637,0.012860273562962354,0.0,0.0
difficulty,2800,0.25871394241529544,0.01077440419731135,156.1670000000003,10.18296212167303,0.17871394241529542,0.01077440419731135,0.02007857142857143,0.0006605351975395947,0.5635857142857144,0.03597693647812007,0.2144,0.03593793014337944,0.20193571428571427,0.035720643880096326,0.0,0.0,0.20193571428571427,0.035720643880096326,0.02007857142857143,0.0006605351975395947,0.375750095809732,0.005148084498202678,0.603537581015681,0.012427463750677138,0.0,0.0
difficulty,2900,0.2646996141910554,0.011169253108354232,162.46200000000027,10.899167873123574,0.1846996141910555,0.011169253108354232,0.019965517241379308,0.0006338621019660093,0.5621862068965517,0.03528576292094312,0.2168413793103448,0.03557523378491309,0.20100689655172413,0.035260132423643065,0.0,0.0,0.20100689655172413,0.035260132423643065,0.019965517241379308,0.0006338621019660093,0.376613492487606,0.004763806371347968,0.6080684100731316,0.011755687584773805,0.0,0.0
difficulty,3000,0.2702956400326911,0.01145456065132788,169.38500000000025,11.476019829298268,0.1902956400326911,0.01145456065132788,0.020293333333333333,0.0007421021804701179,0.5607466666666667,0.03461190934462769,0.21874,0.03520002742990067,0.20021999999999998,0.034904993970514206,0.0,0.0,0.20021999999999998,0.034904993970514206,0.020293333333333333,0.0007421021804701179,0.37751596212594296,0.004437822658178376,0.6129515526876828,0.011181864060596916,0.0,0.0
difficulty,3100,0.2759317611155253,0.01168445796103867,175.09000000000026,11.736293873176011,0.1959317611155253,0.01168445796103867,0.02011612903225806,0.0007276881467102368,0.5594387096774194,0.034058564238045326,0.2205290322580645,0.03492044974086489,0.19991612903225808,0.03457253524477309,0.0,0.0,0.19991612903225808,0.03457253524477309,0.02011612903225806,0.0007276881467102368,0.37802852200115195,0.004247775019309127,0.6169120278505972,0.010867231579380965,0.0,0.0
difficulty,3200,0.2812200246084592,0.011752320610199356,180.3270000000002,11.845490333662662,0.20122002460845917,0.011752320610199356,0.020062499999999997,0.0006934459942481285,0.557075,0.03329837277502139,0.22246250000000004,0.03461155346543718,0.20040000000000002,0.0342018610940387,0.0,0.0,0.20040000000000002,0.0342018610940387,0.020062499999999997,0.0006934459942481285,0.3780686908957104,0.0041667097061048285,0.6199869638447612,0.010693669606861017,0.0,0.0
difficulty,3300,0.2871704369882581,0.011723525051322623,187.06200000000027,12.032133045833998,0.20717043698825813,0.011723525051322623,0.019939393939393937,0.0006917201675280993,0.5563030303030303,0.0324027255084843,0.22387272727272728,0.03414085811293476,0.19988484848484847,0.033566617075610095,0.0,0.0,0.19988484848484847,0.033566617075610095,0.019939393939393937,0.0006917201675280993,0.37774269171477504,0.00412041243729455,0.6224084410028002,0.010519553065665932,0.0,0.0
difficulty,3400,0.2926274516506268,0.01171949834421356,193.1220000000002,12.202399743911089,0.2126274516506268,0.01171949834421356,0.019847058823529412,0.0006664262919049588,0.5543764705882354,0.03153987239347536,0.22563529411764707,0.03358639705845394,0.2001411764705882,0.032924390380954495,0.0,0.0,0.2001411764705882,0.032924390380954495,0.019847058823529412,0.0006664262919049588,0.37765546381010984,0.004138254586867104,0.6240432430568592,0.010484661104940828,0.0,0.0
difficulty,3500,0.298192408840061,0.01170205855258014,198.9910000000002,12.370209911108832,0.218192408840061,0.011702058552580137,0.01973142857142857,0.0006489364637190531,0.5528685714285714,0.030672656537357918,0.22760000000000002,0.0330310802360093,0.19979999999999998,0.03219830604426186,0.0,0.0,0.19979999999999998,0.03219830604426186,0.01973142857142857,0.0006489364637190531,0.37772692095526283,0.004114217237819945,0.6257074252474538,0.010441635905013218,0.0,0.0
difficulty,3600,0.3035809329749085,0.011686442358741988,204.0830000000002,12.433867148449957,0.22358093297490858,0.011686442358741988,0.019655555555555555,0.0006252014036792538,0.5511833333333334,0.02988180062667519,0.22969444444444445,0.032488973505958904,0.19946666666666665,0.03155500446645994,0.0,0.0,0.19946666666666665,0.03155500446645994,0.019655555555555555,0.0006252014036792538,0.37783627940340575,0.00405999924295554,0.627385547057359,0.010270889434159068,0.0,0.0
difficulty,3700,0.3089706570126774,0.011711296968151685,210.88200000000023,12.588687240891174,0.22897065701267738,0.011711296968151685,0.019832432432432434,0.0006858642745280553,0.5493135135135135,0.029200709877374824,0.23146486486486487,0.03201347628645772,0.19938918918918916,0.031011682814911158,0.0,0.0,0.19938918918918916,0.031011682814911158,0.019832432432432434,0.0006858642745280553,0.37790612772946114,0.003971591679558693,0.6287574668590108,0.01013610572389515,0.0,0.0
difficulty,3800,0.31417063080863994,0.011770231629285545,216.97300000000013,12.73776004801522,0.23417063080863992,0.011770231629285546,0.01966315789473684,0.000665362132163601,0.5474315789473685,0.02861501578318291,0.23303157894736842,0.03155244792196447,0.19987368421052626,0.030494762425061762,0.0,0.0,0.19987368421052626,0.030494762425061762,0.01966315789473684,0.000665362132163601,0.3780597302687193,0.0038881888721136637,0.6299880975709684,0.010044747914056662,0.0,0.0
difficulty,3900,0.3191433065842722,0.01181554345303413,225.06700000000015,12.92606144617146,0.23914330658427219,0.01181554345303413,0.01977948717948718,0.000695778265280732,0.5451692307692307,0.02815676111714612,0.2345897435897436,0.031197238786022447,0.2004615384615384,0.02999714907267511,0.0,0.0,0.2004615384615384,0.02999714907267511,0.01977948717948718,0.000695778265280732,0.3779879210242876,0.0037922288834291978,0.6301102657317883,0.009881490468914747,0.0,0.0
difficulty,4000,0.32451494072931547,0.0119480081110653,231.7380000000001,13.062852890262869,0.24451494072931548,0.0119480081110653,0.019645000000000003,0.0006820994750603103,0.54263,0.027627236487176333,0.23649,0.03096697216884664,0.201235,0.029476503449565466,0.0,0.0,0.201235,0.029476503449565466,0.019645000000000003,0.0006820994750603103,0.37766763293208094,0.003706806035336282,0.630352869323545,0.009826369107051376,0.0,0.0
difficulty,4100,0.32981142121143725,0.012198483318907168,240.243,13.29253811008864,0.24981142121143726,0.012198483318907168,0.019770731707317076,0.0007481286572216812,0.5402146341463415,0.02720776291395738,0.23823902439024391,0.030786028369849134,0.20177560975609757,0.02903089054707286,0.0,0.0,0.20177560975609757,0.02903089054707286,0.019770731707317076,0.0007481286572216812,0.3775352280233901,0.0035901191222598963,0.6306940874132099,0.009717460281039416,0.0,0.0
difficulty,4200,0.33508881417572567,0.012509724275970791,247.7949999999999,13.630566733991326,0.25508881417572565,0.012509724275970791,0.019600000000000003,0.0007460212696298643,0.5380952380952381,0.026894395002987227,0.2398761904761905,0.0306563682313813,0.20242857142857143,0.02859537626126874,0.0,0.0,0.20242857142857143,0.02859537626126874,0.019600000000000003,0.0007460212696298643,0.37745074052854766,0.0034868348188126196,0.6309306832373028,0.009631885648319639,0.0,0.0
difficulty,4300,0.34013735292518377,0.012865324329860707,254.53999999999974,14.000483592230692,0.26013735292518375,0.012865324329860707,0.019493023255813955,0.0007406682995220521,0.535353488372093,0.026643076232093558,0.24152558139534883,0.03055502094541188,0.2036279069767442,0.028344507974693397,0.0,0.0,0.2036279069767442,0.028344507974693397,0.019493023255813955,0.0007406682995220521,0.37727484907162817,0.0034381640985935956,0.6315882613568653,0.009524370740921722,0.0,0.0
difficulty,4400,0.3448647042987911,0.013152634255367252,260.42599999999965,14.42532680915805,0.26486470429879116,0.01315263425536725,0.019318181818181818,0.0007223569954963306,0.5324318181818183,0.026307065569027174,0.2428863636363636,0.030389149215337467,0.2053636363636363,0.028227906834138485,0.0,0.0,0.2053636363636363,0.028227906834138485,0.019318181818181818,0.0007223569954963306,0.37735419056437636,0.003414290146227619,0.6325733212604941,0.009433210799602977,0.0,0.0
difficulty,4500,0.34994518783532536,0.013428372286830484,267.9169999999996,14.901350206594856,0.2699451878353254,0.013428372286830484,0.01950666666666667,0.0007755469140374525,0.5299955555555556,0.02600086940810488,0.24372444444444444,0.030187749153287313,0.20677333333333336,0.02815083172631576,0.0,0.0,0.20677333333333336,0.02815083172631576,0.01950666666666667,0.0007755469140374525,0.37725580868979347,0.003415819695811141,0.6334381994499858,0.009379389462073366,0.0,0.0
difficulty,4600,0.3555062472604778,0.013676313817460114,274.20099999999945,15.345449334760646,0.27550624726047773,0.013676313817460114,0.01936086956521739,0.000763859254956476,0.5285217391304348,0.0256409883422634,0.24423913043478254,0.029953584227187986,0.2078782608695652,0.02805762528783507,0.0,0.0,0.2078782608695652,0.02805762528783507,0.01936086956521739,0.000763859254956476,0.37722705202242746,0.0034130810314221913,0.6346722687162734,0.009272827104352219,0.0,0.0
difficulty,4700,0.35994533338243173,0.01378925422528644,281.36899999999935,15.71526502727657,0.27994533338243177,0.01378925422528644,0.0194,0.000757532915039159,0.5264255319148936,0.02525450978177141,0.24517872340425534,0.029715708188806388,0.2089957446808511,0.027994076769563395,0.0,0.0,0.2089957446808511,0.027994076769563395,0.0194,0.000757532915039159,0.37753568290431494,0.003378954242893586,0.6354993942005935,0.009262083634559288,0.0,0.0
difficulty,4800,0.36423576553245235,0.013792749359002739,288.5769999999992,16.02325989215113,0.28423576553245233,0.013792749359002739,0.019491666666666664,0.0007893395801485666,0.5241333333333333,0.02484914046292209,0.24630000000000002,0.02946641981208355,0.21007499999999996,0.02798094296006195,0.0,0.0,0.21007499999999996,0.02798094296006195,0.019491666666666664,0.0007893395801485666,0.37755571236381885,0.003386356315546833,0.6358202439517038,0.00926317147913321,0.0,0.0
difficulty,4900,0.36898848619187974,0.01374563945567316,294.5969999999991,16.12104306204016,0.28898848619187967,0.01374563945567316,0.01942448979591837,0.0007784789403149589,0.5222367346938777,0.02448800421045418,0.24748163265306122,0.029194808668356137,0.21085714285714285,0.02795588011017825,0.0,0.0,0.21085714285714285,0.02795588011017825,0.01942448979591837,0.0007784789403149589,0.3772176603345013,0.003514072989566063,0.6362141868831045,0.009394114684891125,0.0,0.0
difficulty,5000,0.3734774380418766,0.013793340953923662,301.00199999999904,16.245622013706786,0.2934774380418766,0.013793340953923662,0.019328,0.0007661141812912159,0.5205359999999999,0.02421140054619235,0.24865600000000002,0.02892865540164179,0.21147999999999997,0.02788075307154982,0.0,0.0,0.21147999999999997,0.02788075307154982,0.019332000000000002,0.0007659404783183421,0.3772229423202477,0.003574826060939741,0.6370951965590835,0.009425204559788656,0.0,0.0
difficulty,5100,0.3775553811091166,0.01388769797951214,306.7019999999989,16.436292530958873,0.2975553811091166,0.01388769797951214,0.019250980392156863,0.0007478454433651919,0.5184000000000001,0.02395597166658492,0.25023529411764706,0.02865402243303362,0.21211372549019608,0.027822271115381846,0.0,0.0,0.21211372549019608,0.027822271115381846,0.019254901960784315,0.00074770504934941,0.3776320898590129,0.003482836222192634,0.6385426272991099,0.009305205682746311,0.0,0.0
difficulty,5200,0.381523719393985,0.014013039582145866,311.8809999999988,16.64754458146382,0.301523719393985,0.014013039582145866,0.019123076923076923,0.0007353849109646484,0.5160999999999999,0.023704986795727807,0.2518346153846154,0.028415455612729915,0.21294230769230768,0.02779494554784173,0.0,0.0,0.21294230769230768,0.02779494554784173,0.019126923076923076,0.0007352832983285214,0.37800962349570993,0.0034029056442569676,0.6401455985710822,0.009217000220417075,0.0,0.0
difficulty,5300,0.3857190522004588,0.014230640261508191,318.5679999999986,17.191176768734156,0.3057190522004588,0.014230640261508195,0.019052830188679246,0.0007232261514513162,0.5135849056603773,0.023399115426483874,0.25364150943396224,0.028256158282553,0.21372075471698115,0.027758760881226377,0.0,0.0,0.21372075471698115,0.027758760881226377,0.019056603773584906,0.0007231761223820594,0.3781627864036192,0.0033622396299755664,0.641310675975794,0.009105958801464463,0.0,0.0
difficulty,5400,0.3898889599851506,0.01444881136072838,324.1809999999986,17.696542259400893,0.30988895998515054,0.01444881136072838,0.01891851851851852,0.0007099291007743747,0.5108703703703704,0.02313253063486501,0.2554037037037037,0.02811566017604315,0.2148074074074074,0.027750871806727542,0.0,0.0,0.2148074074074074,0.027750871806727542,0.018922222222222222,0.0007098764555741729,0.37822484655226296,0.003344263416900626,0.642456605478874,0.00902480111830179,0.0,0.0
difficulty,5500,0.39380803882173404,0.014590620946677202,329.72199999999845,18.06740001172439,0.3138080388217341,0.014590620946677202,0.018836363636363637,0.000695269901640729,0.5082872727272728,0.022860254268750182,0.25694545454545453,0.028003184167067274,0.21593090909090906,0.027735977046711473,0.0,0.0,0.21593090909090906,0.027735977046711473,0.01884,0.0006952095437092054,0.3783415199578252,0.003346983760780728,0.6437613968699467,0.008995923354402172,0.0,0.0
difficulty,5600,0.3976057906260329,0.014572982887142427,334.7209999999983,18.06130151535476,0.31760579062603284,0.014572982887142425,0.018692857142857143,0.0006816800056874945,0.5056785714285713,0.022495843940283484,0.2585821428571428,0.027850328748161568,0.21704642857142858,0.027720981432642698,0.0,0.0,0.21704642857142858,0.027720981432642698,0.018696428571428572,0.0006816190958568683,0.3784292389982164,0.003342942518724061,0.6443493491941389,0.009009627600421316,0.0,0.0
difficulty,5700,0.40138374078522865,0.014514798228396995,340.34299999999826,18.041305102910677,0.3213837407852288,0.014514798228396995,0.018596491228070177,0.0006650818783712145,0.5030456140350876,0.022173887286150596,0.26016491228070177,0.027746184013654057,0.21819298245614036,0.027725460005752375,0.0,0.0,0.21819298245614036,0.027725460005752375,0.018603508771929823,0.0006649677789916334,0.3783283725480111,0.0033855332318009144,0.6444304236927344,0.009144991797523105,0.0,0.0
difficulty,5800,0.40529887592276054,0.014471704719054027,346.73099999999823,17.942361793093735,0.3252988759227605,0.014471704719054027,0.01867586206896552,0.0006661628646337106,0.5001758620689656,0.02187328385783054,0.2619344827586207,0.02768528052410813,0.2192137931034483,0.027752500695662954,0.0,0.0,0.2192137931034483,0.027752500695662954,0.018682758620689657,0.0006660411861926913,0.37804483951341955,0.0034334974675667576,0.6444377434279689,0.00922582167536592,0.0,0.0
difficulty,5900,0.40903664006376256,0.014378475214950863,352.8319999999982,17.96754413845506,0.32903664006376254,0.014378475214950863,0.0188406779661017,0.0007641572836809828,0.4972440677966102,0.0215950436059314,0.2634271186440678,0.027587674439292734,0.22048813559322034,0.027764025598539296,0.0,0.0,0.22048813559322034,0.027764025598539296,0.018847457627118643,0.0007639676045681362,0.37782630873673445,0.0034327596097591855,0.6445817066877082,0.009218407660167223,0.0,0.0
difficulty,6000,0.41256333013245167,0.014326795054008403,357.82299999999805,18.011937946590326,0.3325633301324516,0.014326795054008403,0.018783333333333332,0.0008090229543032565,0.49431333333333344,0.021348012403033932,0.26502000000000003,0.02750771676516706,0.22188333333333335,0.02783459007713073,0.0,0.0,0.22188333333333335,0.02783459007713073,0.01879,0.0008088065449851926,0.3777101068138199,0.0034522611513580657,0.6451474170089475,0.009230828115081918,0.0,0.0
difficulty,6100,0.4160636158517056,0.014291299895103969,363.4279999999979,18.059062576524855,0.33606361585170563,0.014291299895103967,0.018662295081967217,0.0007931522491095849,0.49131147540983605,0.021082139435393752,0.2669770491803279,0.027434094605221476,0.22304918032786883,0.027876569887698106,0.0,0.0,0.22304918032786883,0.027876569887698106,0.018668852459016394,0.0007929624807714657,0.3775508911692882,0.0034601863654036055,0.6452642230528778,0.009213394381799508,0.0,0.0
